,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
2334,0,14100,54081.0,68577.0,DebtCon,Other,8.0,0.0,0.0,237.68227828,0.0,17.0,33.089017513
888,0,8900,111493.0,133191.0,DebtCon,Self,6.0,0.0,0.0,159.43269808,0.0,19.0,34.3711489
4523,0,23600,69846.0,189234.0,,Other,11.0,0.0,0.0,357.8050619,0.0,17.0,30.564280336
3844,0,20100,59726.0,79982.0,DebtCon,Mgr,8.0,1.0,0.0,74.210758656,2.0,28.0,36.846921785
5528,1,34400,155536.0,169503.0,DebtCon,Office,10.0,0.0,0.0,107.7099227,4.0,32.0,58.826929601
5458,0,32600,17918.0,40000.0,DebtCon,Mgr,7.0,0.0,0.0,45.666666667,0.0,7.0,
5419,0,31800,70680.0,114720.0,HomeImp,Other,5.0,,,115.85024915,11.0,20.0,43.06942356
4361,0,22700,,132297.0,HomeImp,Other,1.0,0.0,0.0,309.44594908,3.0,20.0,29.371002276
1726,0,12000,72000.0,106000.0,DebtCon,Other,6.0,0.0,0.0,78.066666667,2.0,14.0,
1880,1,12500,55000.0,75393.0,DebtCon,Other,0.75,0.0,1.0,113.03333333,1.0,16.0,
4853,0,25500,143881.0,178914.0,DebtCon,ProfExe,7.0,0.0,0.0,323.0225718,0.0,35.0,37.575821975
1070,0,9700,63488.0,74374.0,DebtCon,Office,5.0,0.0,0.0,106.58945227,2.0,15.0,26.896012771
2284,0,13900,95351.0,117381.0,DebtCon,Office,12.0,0.0,0.0,210.20212954,0.0,11.0,41.011001372
3700,0,19500,9475.0,30000.0,DebtCon,Other,0.0,1.0,0.0,33.466666667,2.0,4.0,
103,1,4200,34800.0,50225.0,HomeImp,Other,2.0,1.0,0.0,93.5,1.0,5.0,
623,0,7800,48200.0,59000.0,DebtCon,Other,23.0,0.0,0.0,274.96666667,3.0,29.0,
762,0,8400,39991.0,58511.0,HomeImp,Office,10.0,,,176.99611174,,19.0,24.298636083
814,0,8500,73208.0,88588.0,DebtCon,Mgr,10.0,0.0,0.0,114.55258227,0.0,23.0,30.082488981
2791,0,15700,46423.0,72198.0,DebtCon,Other,0.0,,2.0,267.4388553,1.0,10.0,36.529319583
3736,0,19800,47488.0,77916.0,,,,,,,,,37.308246697
3430,0,18100,73356.0,86885.0,DebtCon,Other,10.0,0.0,0.0,73.746710533,3.0,12.0,31.571018889
1997,0,12900,66126.0,84472.0,DebtCon,Other,2.0,,,187.17919874,,34.0,29.995038406
1833,0,12300,159798.0,177853.0,DebtCon,ProfExe,6.0,,0.0,206.81707264,4.0,25.0,41.42504139
1934,0,12700,27459.0,38577.0,HomeImp,Mgr,16.0,0.0,0.0,72.329572042,0.0,9.0,31.605665455
5124,1,27500,137900.0,184000.0,DebtCon,Office,10.0,0.0,0.0,,0.0,0.0,
3297,0,17600,39057.0,50933.0,DebtCon,ProfExe,6.0,0.0,0.0,239.20163009,1.0,35.0,39.301070716
755,0,8300,35343.0,51986.0,DebtCon,Other,10.0,0.0,0.0,242.81896695,1.0,31.0,37.966606016
302,0,5900,,66903.0,,,,,,,,,32.782926828
3033,0,16500,52030.0,158296.0,DebtCon,ProfExe,20.0,0.0,0.0,218.53926573,0.0,27.0,22.484791751
367,0,6300,78724.0,80355.0,HomeImp,Other,24.0,0.0,0.0,335.07414261,1.0,46.0,31.177261304
1137,0,10000,,49266.0,,,,,,,,,15.597290225
1089,0,9800,54681.0,74097.0,DebtCon,Other,2.0,0.0,1.0,106.88889374,3.0,18.0,36.618660862
2943,0,16200,87248.0,116407.0,DebtCon,Other,20.0,0.0,0.0,270.0076812,1.0,16.0,24.543268816
3206,0,17200,89507.0,121047.0,DebtCon,Other,14.0,0.0,0.0,118.86613395,1.0,9.0,34.602827396
2647,0,15100,,98114.0,,Other,,0.0,0.0,198.07538071,1.0,10.0,31.545842659
1528,0,11200,65508.0,103523.0,DebtCon,Office,12.0,0.0,0.0,154.42736766,0.0,12.0,37.575436102
1824,1,12300,78000.0,101200.0,HomeImp,Other,0.4,0.0,0.0,145.06666667,1.0,19.0,
588,1,7500,42721.0,67000.0,DebtCon,Other,15.0,1.0,3.0,126.76666667,2.0,23.0,
491,0,7000,55000.0,63000.0,HomeImp,Other,5.0,0.0,0.0,84.733333333,3.0,20.0,
2587,1,15000,153000.0,185625.0,DebtCon,Mgr,8.0,,2.0,154.2,,31.0,
3368,0,17900,38233.0,63578.0,DebtCon,,6.0,1.0,0.0,79.1215828,2.0,9.0,26.518830695
2435,0,14600,82698.0,104963.0,DebtCon,Office,30.0,,1.0,344.28202028,1.0,50.0,33.974281202
2802,0,15700,16804.0,34294.0,DebtCon,Mgr,9.0,0.0,0.0,131.77342323,0.0,10.0,23.979702773
3420,0,18100,53524.0,102133.0,HomeImp,Other,0.0,0.0,3.0,52.94238739,1.0,9.0,40.616797274
4260,0,22200,72293.0,98997.0,DebtCon,Other,,2.0,1.0,242.21619532,2.0,13.0,42.773568409
1356,0,10600,46972.0,80147.0,HomeImp,Office,12.0,3.0,0.0,244.23353012,2.0,29.0,32.656531297
4309,0,22400,106561.0,157214.0,DebtCon,Mgr,15.0,0.0,0.0,186.62809656,0.0,25.0,33.430637604
899,1,8900,72581.0,90585.0,DebtCon,Office,18.0,1.0,1.0,207.96666667,0.0,30.0,
3812,1,20000,21300.0,308600.0,HomeImp,ProfExe,2.0,1.0,0.0,274.9,0.0,30.0,
1022,0,9500,47019.0,59413.0,DebtCon,Other,4.0,0.0,0.0,78.02555168,0.0,11.0,31.418132394
4814,0,25200,63258.0,100392.0,DebtCon,ProfExe,0.0,0.0,0.0,194.70131583,0.0,25.0,35.274460982
957,1,9200,70715.0,85000.0,DebtCon,Office,26.0,0.0,0.0,143.06666667,2.0,23.0,
5139,0,27600,153063.0,202542.0,HomeImp,Other,10.0,0.0,0.0,266.93895601,2.0,33.0,42.829145821
4892,0,25700,26059.0,51800.0,DebtCon,Other,24.0,0.0,0.0,118.03113124,0.0,10.0,23.085478541
3983,0,20800,56597.0,79582.0,DebtCon,Mgr,9.0,1.0,0.0,67.691938554,3.0,27.0,36.06123372
2276,0,13900,65437.0,94518.0,DebtCon,ProfExe,10.0,0.0,0.0,182.40075506,0.0,19.0,21.296075321
1672,0,11900,,39433.0,HomeImp,Other,,,1.0,81.394829612,0.0,9.0,35.503664257
2788,0,15700,135886.0,181894.0,DebtCon,Mgr,10.0,0.0,0.0,247.96506535,0.0,21.0,30.326398916
3524,0,18600,58992.0,86816.0,DebtCon,,4.0,0.0,0.0,103.50429531,0.0,16.0,40.956598244
1768,0,12100,44484.0,64398.0,DebtCon,Other,3.0,0.0,0.0,263.04470405,0.0,20.0,28.803982547
2166,0,13500,44586.0,73764.0,DebtCon,Other,2.0,0.0,0.0,263.93117074,0.0,21.0,29.96620202
3501,0,18500,,94125.0,,Other,,1.0,0.0,178.64563647,0.0,11.0,30.931410217
4931,0,26000,222681.0,286283.0,HomeImp,ProfExe,6.0,,4.0,485.94535834,,55.0,33.239355484
1761,0,12000,98428.0,114820.0,DebtCon,Other,16.0,0.0,1.0,188.14820819,2.0,15.0,36.737721285
3293,0,17500,87294.0,114031.0,DebtCon,Other,15.0,0.0,0.0,147.09858349,2.0,8.0,34.467940003
437,1,6700,,20631.0,HomeImp,Mgr,4.0,0.0,0.0,174.72183413,1.0,8.0,62.246451123
3671,0,19300,99714.0,126965.0,HomeImp,Mgr,0.0,0.0,1.0,301.75357401,1.0,20.0,43.290941693
1262,0,10200,80969.0,100937.0,DebtCon,Other,9.0,0.0,0.0,168.74982105,4.0,21.0,39.698429807
39,1,3000,7000.0,20300.0,HomeImp,Other,3.0,0.0,0.0,50.8,5.0,9.0,
3109,0,16900,,51549.0,DebtCon,Office,1.0,0.0,0.0,75.413745563,1.0,8.0,40.628199233
5525,0,34300,146171.0,196270.0,DebtCon,ProfExe,19.0,0.0,0.0,195.55580104,1.0,21.0,37.949593407
5074,0,27000,,61844.0,DebtCon,Other,26.0,0.0,0.0,133.09973693,0.0,8.0,22.71865262
3877,0,20300,36360.0,57905.0,DebtCon,Other,,0.0,0.0,214.97048428,0.0,12.0,39.263094236
3515,0,18500,99474.0,127470.0,DebtCon,Office,22.0,0.0,0.0,287.00225626,3.0,16.0,30.996027629
85,1,4000,29562.0,37200.0,DebtCon,Other,6.0,0.0,0.0,92.133333333,1.0,26.0,
2522,1,15000,399550.0,,HomeImp,Mgr,0.9,0.0,0.0,138.16666667,1.0,18.0,
1632,1,11700,62400.0,78000.0,DebtCon,Office,20.0,0.0,0.0,216.06666667,2.0,24.0,
5304,0,29500,232801.0,289260.0,DebtCon,ProfExe,13.0,0.0,0.0,264.43150764,2.0,25.0,26.981363085
2668,0,15200,90108.0,118941.0,HomeImp,Mgr,2.0,0.0,2.0,170.93894263,0.0,25.0,41.157501063
3655,0,19200,65206.0,13933.0,DebtCon,Other,7.0,,,57.59183135,0.0,16.0,42.50243535
660,1,8000,33689.3,48000.0,DebtCon,Other,3.0,0.0,0.0,103.73333333,0.0,13.0,
3356,0,17800,36902.0,57622.0,HomeImp,Other,9.0,0.0,0.0,121.87970265,0.0,10.0,19.142116568
4944,0,26100,150464.0,203202.0,HomeImp,Other,10.0,0.0,0.0,248.48194525,1.0,33.0,43.112190673
2045,1,13000,7200.0,24869.0,HomeImp,Other,0.7,9.0,1.0,193.8,0.0,9.0,
560,0,7500,45864.0,57799.0,DebtCon,,7.0,,0.0,65.57119786,,16.0,33.865745347
4569,0,23900,16082.0,31196.0,DebtCon,Other,17.0,2.0,0.0,123.36864612,1.0,19.0,26.71625685
3938,0,20600,91183.0,138268.0,DebtCon,Other,12.0,0.0,0.0,113.16663582,3.0,15.0,41.207855737
435,0,6700,29662.0,36195.0,HomeImp,Office,1.0,0.0,0.0,112.13708066,1.0,30.0,38.52863281
1529,0,11200,153103.0,181849.0,HomeImp,Office,6.0,0.0,0.0,186.249507,0.0,55.0,33.995565356
3146,0,17000,26228.0,60979.0,HomeImp,ProfExe,7.0,0.0,0.0,188.24761053,0.0,13.0,29.628676491
2935,0,16100,81145.0,92943.0,DebtCon,ProfExe,8.0,1.0,2.0,343.49891676,,41.0,37.557976627
2019,0,13000,27787.0,44901.0,DebtCon,Other,8.0,,1.0,166.7262772,7.0,28.0,38.35512561
170,0,5000,,26550.0,DebtCon,Other,1.7,0.0,0.0,276.96666667,1.0,14.0,
4688,1,24700,79347.0,108238.0,DebtCon,Other,0.0,1.0,0.0,45.62588779,6.0,49.0,46.996034289
3191,0,17100,92853.0,130864.0,DebtCon,Mgr,6.0,,,244.72881087,3.0,41.0,37.492645631
4343,0,22600,,144841.0,,,,,,,,,16.382390686
5771,0,45200,89427.0,157731.0,DebtCon,Other,17.0,0.0,0.0,209.76702855,8.0,18.0,39.167062892
2108,0,13300,61414.0,72101.0,,Other,12.0,0.0,0.0,260.07164985,0.0,27.0,27.286882027
5822,1,50000,30338.0,,DebtCon,Mgr,8.0,0.0,0.0,91.431004854,0.0,5.0,35.084000935
1974,0,12800,91040.0,114331.0,DebtCon,Other,12.0,0.0,0.0,175.87735007,0.0,26.0,34.747185039
82,1,4000,,80609.0,HomeImp,Other,1.5,0.0,2.0,126.53333333,3.0,12.0,
5523,0,34200,119575.0,175235.0,DebtCon,ProfExe,16.0,0.0,0.0,131.54243821,1.0,16.0,27.149898515
5031,0,26700,129559.0,170042.0,DebtCon,Mgr,1.0,0.0,0.0,232.64617336,1.0,24.0,34.117532893
1654,0,11800,65062.0,78004.0,HomeImp,Office,12.0,0.0,0.0,251.14419571,0.0,31.0,43.372372819
2169,0,13500,82036.0,104261.0,HomeImp,ProfExe,4.0,0.0,1.0,98.417753249,0.0,33.0,39.294102796
4243,0,22100,60396.0,101741.0,DebtCon,Office,8.0,,0.0,97.023226329,1.0,17.0,35.681521324
3199,0,17200,51352.0,64386.0,DebtCon,Mgr,27.0,0.0,0.0,295.9554144,1.0,17.0,36.787305949
1129,0,9900,83821.0,124527.0,HomeImp,Office,30.0,0.0,0.0,319.65197133,1.0,37.0,35.769425427
4746,0,25000,69300.0,111800.0,DebtCon,Other,5.0,0.0,0.0,95.366666667,2.0,32.0,
1717,0,12000,46000.0,60200.0,DebtCon,Other,4.0,0.0,0.0,176.5,0.0,14.0,
2877,0,16000,32918.0,52482.0,DebtCon,ProfExe,3.0,0.0,0.0,259.57102068,0.0,34.0,40.347343998
1004,0,9400,61213.0,70800.0,HomeImp,Other,5.0,0.0,0.0,75.862659733,3.0,20.0,39.403812388
2102,0,13200,59422.0,88308.0,HomeImp,Other,,0.0,0.0,294.78208459,0.0,19.0,29.952554463
3429,0,18100,22203.0,138057.0,DebtCon,Other,8.0,0.0,0.0,356.90906747,1.0,10.0,40.874382077
235,0,5400,68625.0,82304.0,DebtCon,Sales,2.0,0.0,0.0,136.63294416,0.0,30.0,32.05002349
3635,1,19000,15100.0,23200.0,HomeImp,Other,3.2,1.0,1.0,64.9,3.0,21.0,
2216,0,13700,96225.0,112676.0,HomeImp,Office,2.0,0.0,0.0,144.53360587,1.0,22.0,38.781048258
5840,0,50800,,86207.0,HomeImp,Self,9.0,0.0,0.0,167.82361048,0.0,21.0,26.650512244
3692,0,19400,52677.0,80424.0,DebtCon,Mgr,9.0,2.0,0.0,65.847530367,2.0,28.0,34.950823101
2088,0,13200,,69139.0,,,0.0,1.0,0.0,,0.0,1.0,1.5659310471
1449,0,11000,63314.0,69285.0,DebtCon,ProfExe,15.0,0.0,0.0,244.01777452,3.0,32.0,36.542570221
5902,0,62700,120598.0,207803.0,DebtCon,ProfExe,9.0,0.0,0.0,304.31461506,2.0,26.0,36.436251812
3857,0,20200,,72469.0,HomeImp,Office,8.0,0.0,0.0,120.30325703,2.0,5.0,20.505771156
2186,0,13500,117321.0,138746.0,DebtCon,ProfExe,14.0,,1.0,183.26200947,0.0,33.0,31.486796668
4073,0,21300,67282.0,86861.0,DebtCon,Office,4.0,,,173.79250726,,15.0,37.364528826
1766,0,12100,13218.0,82386.0,DebtCon,Other,7.0,0.0,0.0,262.39425427,0.0,14.0,18.430472375
2151,0,13400,60174.0,81944.0,DebtCon,Other,1.0,0.0,0.0,125.38544605,3.0,9.0,36.229863857
4462,0,23200,144542.0,176611.0,DebtCon,ProfExe,5.0,,,179.239077,5.0,42.0,40.823160429
726,0,8200,120837.0,176244.0,DebtCon,Other,8.0,0.0,0.0,196.72416054,0.0,20.0,34.745743152
2140,1,13400,58307.0,71810.0,DebtCon,Other,9.0,0.0,2.0,82.708309337,2.0,32.0,36.947798216
1399,0,10800,44355.0,57742.0,HomeImp,Other,20.0,0.0,1.0,129.73199214,0.0,22.0,38.042767861
748,0,8300,,41438.0,HomeImp,Other,,,,302.85663286,,12.0,30.104071436
2745,0,15500,88929.0,115249.0,DebtCon,ProfExe,0.0,0.0,2.0,156.13091398,0.0,34.0,32.033870396
5075,0,27000,,38356.0,DebtCon,Other,8.0,0.0,,87.474223059,,13.0,20.927415374
909,0,9000,93521.0,126024.0,HomeImp,Other,9.0,,,411.75308126,1.0,49.0,41.664281039
4580,0,23900,87884.0,116559.0,DebtCon,Mgr,23.0,,0.0,314.39449343,0.0,42.0,37.98813172
1619,0,11700,78789.0,91342.0,DebtCon,Mgr,5.0,0.0,0.0,128.36067425,2.0,27.0,41.952681795
4044,0,21200,130373.0,204384.0,HomeImp,ProfExe,13.0,0.0,0.0,197.04446062,0.0,21.0,35.204434527
4624,0,24200,104005.0,158224.0,DebtCon,Mgr,14.0,0.0,0.0,175.62208285,0.0,25.0,33.992424446
4545,1,23700,76000.0,106000.0,DebtCon,Sales,2.6,1.0,0.0,138.96666667,2.0,38.0,
2179,0,13500,89184.0,116848.0,DebtCon,ProfExe,13.0,0.0,0.0,174.50640819,1.0,18.0,36.010891518
1608,0,11600,96882.0,118914.0,DebtCon,ProfExe,13.0,0.0,0.0,176.22191092,2.0,17.0,34.757740199
2309,1,14000,,42500.0,DebtCon,Other,,,,,,,
738,0,8200,13392.0,34254.0,DebtCon,Other,3.0,0.0,0.0,267.91864156,0.0,11.0,21.929990488
371,0,6300,92659.0,117352.0,HomeImp,ProfExe,6.0,0.0,0.0,199.01192718,0.0,27.0,26.520049519
3900,0,20400,83188.0,113181.0,DebtCon,Mgr,25.0,,0.0,321.56093961,1.0,42.0,37.69667921
2440,0,14600,82837.0,95796.0,DebtCon,Other,0.0,0.0,0.0,148.35522113,0.0,23.0,42.033084871
5843,0,50800,,91305.0,HomeImp,Other,,0.0,0.0,344.95417824,0.0,7.0,23.519128515
4926,0,26000,150773.0,179077.0,DebtCon,Other,1.0,0.0,0.0,186.91446699,0.0,35.0,38.707779709
2685,0,15300,83039.0,99630.0,DebtCon,ProfExe,8.0,1.0,2.0,354.46029943,,42.0,38.265951013
265,0,5600,41439.0,53893.0,HomeImp,Office,8.0,,,181.32298993,,19.0,24.651395744
1306,0,10500,,53907.0,HomeImp,Other,10.0,0.0,0.0,308.21326219,2.0,13.0,34.408948419
5384,1,31000,67794.0,103535.0,DebtCon,Mgr,7.0,0.0,1.0,116.89898988,1.0,31.0,44.065428782
2673,0,15200,,100320.0,,Other,,0.0,0.0,190.25647598,0.0,9.0,33.799992283
947,0,9100,53764.0,56429.0,HomeImp,Other,9.0,0.0,0.0,92.078978775,3.0,33.0,40.58208394
4932,0,26000,139904.0,172310.0,DebtCon,Other,6.0,1.0,0.0,204.11441471,0.0,19.0,34.83482969
2325,0,14000,50890.0,68722.0,DebtCon,Other,8.0,0.0,1.0,135.76848539,2.0,49.0,29.448045527
5876,1,53600,235895.0,299772.0,HomeImp,Mgr,5.0,0.0,0.0,112.74828189,7.0,22.0,44.945929149
3618,0,19000,75673.0,100335.0,HomeImp,ProfExe,8.0,0.0,0.0,93.159544907,0.0,16.0,33.518480526
1972,0,12800,42801.0,51123.0,HomeImp,Other,23.0,0.0,1.0,127.83966204,0.0,22.0,39.389594605
5358,0,30500,57516.0,103086.0,DebtCon,Office,3.0,0.0,0.0,166.19952717,2.0,24.0,37.814089094
911,0,9000,8221.0,38290.0,DebtCon,Other,4.0,0.0,0.0,266.38379937,0.0,12.0,23.703067187
2567,0,15000,122486.0,159000.0,DebtCon,Office,5.0,0.0,0.0,137.0,1.0,21.0,
5635,0,38900,31836.0,54976.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,33.459245644
149,1,5000,22320.0,34900.0,HomeImp,Other,10.0,0.0,0.0,65.7,1.0,5.0,
2343,0,14200,102512.0,128657.0,HomeImp,ProfExe,8.0,0.0,0.0,178.33902633,3.0,32.0,27.541140882
271,0,5700,28127.0,36524.0,HomeImp,ProfExe,10.0,0.0,0.0,181.28295679,0.0,13.0,24.339533569
4199,0,21900,104379.0,144850.0,HomeImp,,,,,,,,38.010733984
125,0,4700,67913.0,97205.0,,Mgr,2.0,0.0,0.0,142.82439151,0.0,24.0,35.226997192
3441,0,18200,34593.0,56658.0,DebtCon,Other,15.0,0.0,0.0,126.04800979,1.0,18.0,36.926634786
1571,0,11400,112930.0,144830.0,DebtCon,ProfExe,2.0,0.0,0.0,271.23803732,1.0,46.0,33.251079314
2677,0,15200,64028.0,95482.0,DebtCon,Office,2.0,0.0,0.0,174.16439552,0.0,24.0,24.861603531
4390,0,22800,62754.0,101781.0,HomeImp,ProfExe,19.0,0.0,0.0,628.98194793,0.0,24.0,20.200302232
942,1,9100,28550.0,40300.0,HomeImp,Other,5.0,0.0,0.0,109.53563552,7.0,33.0,23.082905342
4481,0,23400,89427.0,106590.0,HomeImp,,6.0,,,,,,29.371651522
1090,0,9800,53643.0,113161.0,DebtCon,ProfExe,5.0,0.0,1.0,230.30325656,0.0,9.0,23.773610404
81,0,4000,54543.0,61777.0,HomeImp,Office,21.0,0.0,0.0,205.58668003,0.0,19.0,21.806563464
3446,1,18200,139000.0,171350.0,DebtCon,Other,0.1,0.0,1.0,102.5,7.0,18.0,
2687,0,15300,62094.0,96938.0,,ProfExe,9.0,0.0,0.0,,0.0,15.0,25.407142509
2659,0,15200,,67103.0,,,1.0,0.0,0.0,,0.0,0.0,3.6889584957
3939,1,20600,52946.0,83558.0,DebtCon,Other,0.0,0.0,0.0,65.882879392,0.0,10.0,65.143593455
4403,0,22900,136032.0,180899.0,DebtCon,ProfExe,21.0,0.0,0.0,240.34747113,0.0,24.0,41.596747473
4298,0,22400,80226.0,111307.0,DebtCon,Other,,0.0,0.0,186.6311118,1.0,24.0,38.936175687
4655,0,24400,61260.0,103842.0,DebtCon,ProfExe,1.0,0.0,0.0,179.5402847,0.0,26.0,33.590455142
164,1,5000,,74500.0,HomeImp,Other,19.0,,,,,,
5783,1,47000,164411.0,235500.0,DebtCon,Office,17.0,0.0,1.0,181.93333333,3.0,48.0,
3651,0,19200,101641.0,160839.0,,Other,,1.0,,260.83499293,,23.0,37.123604306
2408,0,14500,35799.0,51720.0,HomeImp,Other,10.0,0.0,0.0,123.21810499,1.0,9.0,18.324935276
2948,1,16200,83448.0,135447.0,DebtCon,Mgr,17.0,0.0,5.0,129.78013164,9.0,19.0,45.554415483
2146,0,13400,94102.0,114147.0,HomeImp,Office,2.0,0.0,0.0,137.70778301,0.0,21.0,36.801624728
4460,0,23200,40905.0,81651.0,DebtCon,ProfExe,6.0,0.0,0.0,274.00207957,0.0,19.0,40.109442513
4391,1,22800,129697.0,167475.0,DebtCon,ProfExe,5.0,0.0,1.0,202.60380291,1.0,18.0,22.043933842
935,0,9100,80719.0,86782.0,HomeImp,Other,23.0,0.0,0.0,333.01158975,1.0,47.0,30.39545792
4204,0,21900,10421.0,24808.0,DebtCon,Other,,0.0,0.0,61.286698451,2.0,19.0,40.016621624
2403,0,14500,52440.0,62150.0,DebtCon,Other,4.0,0.0,0.0,174.67690038,0.0,13.0,27.191720909
4165,0,21700,47024.0,71628.0,DebtCon,ProfExe,10.0,0.0,0.0,177.60206564,1.0,41.0,37.125361745
322,0,6000,,43300.0,HomeImp,Other,,,,100.93333333,,9.0,
1789,0,12100,28193.0,34705.0,DebtCon,Other,0.0,,,,,,37.618026904
856,0,8700,93759.0,119459.0,HomeImp,Office,24.0,0.0,0.0,138.09123004,1.0,12.0,38.729710894
1699,0,12000,35028.0,55079.0,HomeImp,Other,23.0,0.0,1.0,108.63396857,0.0,23.0,40.797457548
2247,0,13800,94843.0,125541.0,HomeImp,Mgr,2.0,0.0,2.0,159.25249684,0.0,26.0,42.305239736
3854,0,20200,25956.0,92553.0,DebtCon,ProfExe,7.0,0.0,0.0,156.2693203,0.0,21.0,28.290439504
5305,0,29500,50079.0,80222.0,DebtCon,Office,1.0,0.0,0.0,147.99011817,2.0,19.0,38.139021997
3695,1,19500,100077.0,122352.0,DebtCon,Office,3.0,0.0,0.0,58.861027463,0.0,9.0,38.121518334
4088,0,21400,134041.0,163103.0,DebtCon,ProfExe,6.0,1.0,0.0,172.03106931,0.0,38.0,19.637068751
2820,0,15800,89765.0,111792.0,DebtCon,ProfExe,1.0,0.0,2.0,143.35553116,1.0,34.0,33.058835116
5700,0,41600,,48319.0,DebtCon,Other,,5.0,,113.79890685,,20.0,29.041253408
1209,0,10000,,69502.0,,,,,,,,,25.77278284
4118,0,21500,18875.0,42500.0,DebtCon,Other,27.0,0.0,0.0,304.36666667,,13.0,
3598,0,18900,55238.0,112776.0,DebtCon,ProfExe,16.0,0.0,0.0,251.54939236,0.0,19.0,25.769499901
5299,0,29300,68024.0,115954.0,HomeImp,Other,6.0,,,109.91502045,11.0,21.0,44.369170763
3698,0,19500,98718.0,122659.0,HomeImp,Mgr,0.0,0.0,1.0,324.25708383,0.0,20.0,42.546020912
2452,0,14700,89448.0,115380.0,DebtCon,Office,11.0,0.0,0.0,222.81508892,0.0,12.0,40.524796869
169,0,5000,39000.0,50340.0,HomeImp,Office,10.0,,,179.83333333,,19.0,
4535,0,23700,,78878.0,DebtCon,Sales,4.0,0.0,0.0,408.18764616,0.0,23.0,24.200935826
1940,0,12700,60122.0,93741.0,DebtCon,Other,0.0,0.0,0.0,38.334923849,1.0,3.0,42.109347732
4096,0,21400,44573.0,80915.0,,,,,,,,,37.827218756
1469,1,11000,85474.0,118125.0,HomeImp,Office,2.5,2.0,0.0,132.93333333,1.0,9.0,
3125,0,16900,17988.0,137328.0,DebtCon,Other,9.0,0.0,0.0,360.14696016,0.0,10.0,41.902054192
343,0,6100,77265.0,97944.0,DebtCon,ProfExe,0.0,,,,,,28.876463055
1381,0,10700,67523.0,85560.0,DebtCon,Sales,5.0,0.0,0.0,126.84293494,0.0,35.0,26.001665333
1198,1,10000,,,,Other,15.0,2.0,2.0,108.93333333,3.0,31.0,
5471,0,32900,37265.0,76154.0,DebtCon,Other,7.0,,,128.73114318,,23.0,34.857977062
4611,0,24200,45902.0,70212.0,DebtCon,Other,25.0,0.0,0.0,303.76246947,3.0,32.0,35.223861623
494,1,7000,83000.0,97635.0,HomeImp,Other,5.6,3.0,0.0,141.0,0.0,10.0,
2925,1,16100,61712.0,82649.0,DebtCon,Other,12.0,0.0,0.0,94.645123603,0.0,9.0,27.548831204
4907,0,25800,112388.0,180313.0,DebtCon,Sales,16.0,0.0,0.0,295.54600578,0.0,31.0,33.241096011
4773,1,25000,59841.0,108620.0,,Self,20.0,0.0,0.0,101.46666667,0.0,4.0,
4029,1,21000,52411.0,90031.0,,ProfExe,5.0,2.0,1.0,90.425474601,3.0,24.0,41.966249467
5395,0,31200,124295.0,176185.0,DebtCon,Mgr,12.0,0.0,0.0,171.21441633,1.0,27.0,43.17681901
258,1,5500,85845.0,122205.0,DebtCon,ProfExe,5.0,0.0,0.0,172.21327665,1.0,26.0,32.676640875
4276,0,22300,72814.0,186463.0,,Other,10.0,0.0,0.0,367.24735835,1.0,16.0,30.333587908
5228,0,28300,130028.0,178918.0,DebtCon,Mgr,2.0,,,113.94263886,,39.0,33.440161627
4179,0,21800,90065.0,122335.0,DebtCon,Self,3.0,0.0,0.0,212.69546756,1.0,26.0,34.84691939
4068,0,21300,107012.0,159949.0,DebtCon,Mgr,15.0,0.0,0.0,166.08298277,0.0,26.0,33.355382668
4164,0,21700,93868.0,147228.0,DebtCon,ProfExe,22.0,0.0,0.0,153.68459626,0.0,25.0,39.533954235
4578,0,23900,,62276.0,DebtCon,Other,26.0,0.0,0.0,127.02462497,0.0,8.0,20.407825584
2591,1,15000,18900.0,80400.0,DebtCon,ProfExe,7.0,0.0,1.0,142.0,0.0,12.0,
2184,0,13500,117604.0,136099.0,DebtCon,ProfExe,15.0,,0.0,188.26097281,1.0,32.0,31.63052886
2780,0,15600,68056.0,103179.0,HomeImp,ProfExe,7.0,0.0,0.0,263.38940924,1.0,12.0,37.183077798
690,0,8100,43553.0,88242.0,DebtCon,,2.0,0.0,0.0,207.94046872,4.0,30.0,31.329651718
1710,0,12000,72786.0,84595.0,DebtCon,Office,4.0,2.0,2.0,198.76932508,3.0,30.0,38.090209026
1448,0,11000,21780.0,85505.0,HomeImp,ProfExe,19.0,0.0,0.0,240.68258102,0.0,10.0,24.404335112
35,0,2900,104373.0,120702.0,HomeImp,Office,2.0,0.0,0.0,101.54029753,0.0,13.0,29.915859028
4889,0,25700,31333.0,56733.0,DebtCon,Other,13.0,0.0,0.0,97.086150555,2.0,25.0,30.619786755
2559,0,15000,73335.0,99400.0,DebtCon,ProfExe,0.5,0.0,0.0,273.93333333,2.0,21.0,
4582,0,24000,43427.0,68308.0,DebtCon,Other,25.0,0.0,0.0,302.77226199,2.0,31.0,34.871855162
3914,0,20500,41899.0,65418.0,DebtCon,Office,12.0,0.0,2.0,113.48245982,1.0,22.0,43.206598833
5245,0,28500,73188.0,111925.0,HomeImp,Other,5.0,,,123.61317437,11.0,21.0,44.520554753
